age,period_days,star_1_mass,star_2_mass
10984889673.0814,1.93940978332779,1,1.4
10993508138.793,1.93337731609023,1,1.4
11001963399.0681,1.92736441242954,1,1.4
11010259097.2924,1.9213707844959,1,1.4
11018398636.0265,1.91539618037409,1,1.4
11026385212.7599,1.90944089081303,1,1.4
11034222187.4045,1.90350467537773,1,1.4
11041912724.5207,1.89758751440266,1,1.4
11049459943.4533,1.89168944857925,1,1.4
11056866956.2616,1.88581017907179,1,1.4
11064136655.0258,1.87994980169775,1,1.4
11071271963.325,1.87410822279604,1,1.4
11078275717.9447,1.86828465670006,1,1.4
11085150262.2636,1.86247990440774,1,1.4
11091898398.086,1.85669392482348,1,1.4
11098522872.7491,1.85092627787366,1,1.4
11105026154.5629,1.84517716533456,1,1.4
11111410804.421,1.83944622011939,1,1.4
11117679156.358,1.83373367063983,1,1.4
11123833650.4446,1.82803932965909,1,1.4
11129876603.459,1.82236312494558,1,1.4
11135810274.4209,1.81670500686136,1,1.4
11141636877.7467,1.81106456599777,1,1.4
11147358401.1549,1.80544209464847,1,1.4
11152976968.6489,1.79983750714385,1,1.4
11158494644.3772,1.79424962401003,1,1.4
11163912902.9359,1.7886799935112,1,1.4
11169233968.3653,1.78312832109506,1,1.4
11174459899.6597,1.77759434471928,1,1.4
11179592613.7117,1.77207794693924,1,1.4
11184633958.1565,1.76657914432367,1,1.4
11189585774.3312,1.76109769988796,1,1.4
11194449783.417,1.75563380358565,1,1.4
11199227779.0088,1.7501871712589,1,1.4
11203921416.8274,1.74475766433264,1,1.4
11208532283.2206,1.73934511389491,1,1.4
11213061885.1583,1.73394968661431,1,1.4
11217511792.2663,1.72857154371638,1,1.4
11221883629.8217,1.72321014483848,1,1.4
11226178792.6852,1.71786578036511,1,1.4
11230398785.9402,1.71253852411832,1,1.4
11234545133.0508,1.70722796566494,1,1.4
11238619187.4914,1.70193431573983,1,1.4
11242622376.6197,1.69665757619467,1,1.4
11246556118.4175,1.69139696301311,1,1.4
11250421531.5679,1.6861531351696,1,1.4
11254219975.101,1.68092595470015,1,1.4
11257952748.8082,1.67571537386222,1,1.4
11261621127.3706,1.67052033751481,1,1.4
11265226010.4875,1.66534208743574,1,1.4
11268768730.4928,1.66018026983662,1,1.4
11272250488.1015,1.65503517564275,1,1.4
11275672573.6119,1.64990633527875,1,1.4
11279036111.1028,1.64479403719686,1,1.4
11282342312.3307,1.63969788704021,1,1.4
11285592252.8498,1.63461788775589,1,1.4
11288787003.8418,1.62955395613866,1,1.4
11291927604.7968,1.62450601615888,1,1.4
11295015066.6764,1.619474162866,1,1.4
11298050424.4318,1.61445808023247,1,1.4
11301034612.4163,1.60945790609706,1,1.4
11303968602.5822,1.60447353944617,1,1.4
11306853332.4953,1.59950488532848,1,1.4
11309689708.2444,1.59455190115792,1,1.4
11312478620.2593,1.58961493254318,1,1.4
11315221051.5533,1.5846938009875,1,1.4
11317917928.1952,1.57978829998872,1,1.4
11320570114.0825,1.57489833212467,1,1.4
11323178442.773,1.57002381329174,1,1.4
11325743722.0164,1.56516480639508,1,1.4
11328266772.7997,1.56032113232558,1,1.4
11330748365.9582,1.55549306889048,1,1.4
11333189340.0083,1.55068025422683,1,1.4
11335590437.1484,1.54588278683589,1,1.4
11337952421.3181,1.54110043400851,1,1.4
11340275995.9235,1.5363334013732,1,1.4
11342561911.8037,1.53158180500355,1,1.4
11344810943.0533,1.52684466620325,1,1.4
11347023629.0697,1.52212268560881,1,1.4
11349200674.1681,1.5174159566653,1,1.4
11351342800.2448,1.51272434540631,1,1.4
11353450694.2198,1.50804770026338,1,1.4
11355525005.4431,1.50338593951052,1,1.4
11357566362.4891,1.49873912236779,1,1.4
11359575404.3253,1.49410717254551,1,1.4
11361552750.4002,1.4894896615597,1,1.4
11363498926.8429,1.48488712486013,1,1.4
11365414571.7753,1.48029940694788,1,1.4
11367300287.0904,1.47572618091691,1,1.4
11369156604.9973,1.47116718696927,1,1.4
11370984004.5921,1.46662288943803,1,1.4
11372783057.7969,1.46209282371551,1,1.4
11374554242.4961,1.45757754081766,1,1.4
11376298143.336,1.4530767507458,1,1.4
11378015285.4593,1.44859004326029,1,1.4
11379706114.3471,1.44411772710234,1,1.4
11381371133.488,1.43965976156323,1,1.4
11383010836.9106,1.43521603787767,1,1.4
11384625696.9516,1.43078625394081,1,1.4
11386216130.2259,1.42637044635953,1,1.4
11387782560.2217,1.42196885816729,1,1.4
11389325452.9829,1.41758107890752,1,1.4
11390845201.4372,1.41320750895619,1,1.4
11392342267.64,1.40884785485743,1,1.4
11393817061.7056,1.40450217422021,1,1.4
11395270002.7858,1.400169921507,1,1.4
11396701418.5638,1.39585170589767,1,1.4
11398111738.2251,1.39154722112746,1,1.4
11399501339.5083,1.38725650752405,1,1.4
11400870606.2572,1.38297920422773,1,1.4
11402219864.5245,1.37871559908461,1,1.4
11403549486.3677,1.37446538567841,1,1.4
11404859795.7801,1.37022874207891,1,1.4
11406151144.6634,1.36600544434356,1,1.4
11407423850.6915,1.36179568021827,1,1.4
11408678260.1292,1.35759922654932,1,1.4
11409914685.7234,1.3534161786393,1,1.4
11411133454.5085,1.34924622100127,1,1.4
11412334847.7074,1.34508845287331,1,1.4
11413519019.077,1.34094412510738,1,1.4
11414686304.1026,1.33681319581236,1,1.4
11415837031.4268,1.33269558930326,1,1.4
11416971518.3198,1.32859112279745,1,1.4
11418090056.3916,1.32449958881574,1,1.4
11419192909.2176,1.32042122252577,1,1.4
11420280372.5446,1.31635573770026,1,1.4
11421352703.8656,1.31230281751229,1,1.4
11422410119.9239,1.30826314954689,1,1.4
11423452928.2335,1.30423611653336,1,1.4
11424481356.1356,1.30022180272351,1,1.4
11425495642.8729,1.29622021379196,1,1.4
11426496029.1323,1.29223125384482,1,1.4
11427482744.2807,1.28825491956759,1,1.4
11428456018.0808,1.28429099104853,1,1.4
11429416054.2814,1.28033955139401,1,1.4
11430363067.9837,1.2764006740466,1,1.4
11431297283.9235,1.27247410328386,1,1.4
11432218897.2602,1.26855991414972,1,1.4
11433128113.1933,1.26465792087517,1,1.4
11434025116.4158,1.26076847060798,1,1.4
11434910132.6151,1.25689116502559,1,1.4
11435783342.593,1.25302597598085,1,1.4
11436644925.3399,1.24917312919222,1,1.4
11437495086.0908,1.24533227081558,1,1.4
11438333991.7568,1.24150347094672,1,1.4
11439161818.3071,1.23768659358741,1,1.4
11439978728.2282,1.23388194865108,1,1.4
11440784918.3248,1.23008913555601,1,1.4
11441580543.5994,1.22630819593203,1,1.4
11442365764.8493,1.22253936345145,1,1.4
11443140768.1513,1.2187821241701,1,1.4
11443905687.5292,1.21503661564853,1,1.4
11444660672.7322,1.21130285005931,1,1.4
11445405876.0154,1.20758082789717,1,1.4
11446141450.8206,1.20387045178931,1,1.4
11446867542.0678,1.20017190857033,1,1.4
11447584314.0171,1.19648478629086,1,1.4
11448291891.8801,1.19280909816307,1,1.4
11448990403.7505,1.18914494019728,1,1.4
11449679988.2456,1.18549217242066,1,1.4
11450360772.0085,1.1818511625846,1,1.4
11451032917.0675,1.17822140649253,1,1.4
11451696539.5538,1.17460297004751,1,1.4
11452351763.1141,1.17099581856924,1,1.4
11452998709.5367,1.16740018962456,1,1.4
11453637523.0028,1.1638156051854,1,1.4
11454268306.0947,1.16024204026749,1,1.4
11454891160.8784,1.15667964074776,1,1.4
11455506203.6602,1.15312838044903,1,1.4
11456113549.6644,1.14958867124693,1,1.4
11456713350.2122,1.14605973109988,1,1.4
11457305690.9184,1.14254171048369,1,1.4
11457890671.7769,1.1390346494604,1,1.4
11458468397.4758,1.13553854099168,1,1.4
11459038973.3308,1.13205335572539,1,1.4
11459602503.4121,1.12857902541663,1,1.4
11460159087.4265,1.12511554355166,1,1.4
11460708825.746,1.12166273101215,1,1.4
11461251805.7435,1.1182212035413,1,1.4
11461788164.2879,1.1147901064575,1,1.4
11462314976.5846,1.11138894651646,1,1.4
11462820541.8449,1.10809514903358,1,1.4
11463299747.2257,1.10494549485592,1,1.4
11463750962.3651,1.10195476077955,1,1.4
11464174530.4424,1.09912476181599,1,1.4
11464571609.3114,1.09645161707203,1,1.4
11464943737.6159,1.09392849042512,1,1.4
11465292553.3694,1.09154739413701,1,1.4
11465619203.0642,1.08930358138215,1,1.4
11465927997.8832,1.08716957607923,1,1.4
11466216072.9029,1.08516731343515,1,1.4
11466485707.1347,1.08328310994113,1,1.4
11466738563.2457,1.08150717568058,1,1.4
11466975953.6595,1.07983187957932,1,1.4
11467199009.6353,1.07825063083904,1,1.4
11467408733.6297,1.076757551099,1,1.4
11467606021.3014,1.07534735076352,1,1.4
11467791687.5629,1.07401516922862,1,1.4
11467966480.7695,1.07275649292459,1,1.4
11468131074.1842,1.07156723495945,1,1.4
11468286085.7258,1.07044361127106,1,1.4
11468432131.4313,1.06938175992643,1,1.4
11468569707.2668,1.06837874191112,1,1.4
11468702291.2881,1.06740948044501,1,1.4
11468825801.0718,1.06650418432392,1,1.4
11468941597.7406,1.0656533402684,1,1.4
11469050523.337,1.06485113676229,1,1.4
11469153168.4135,1.06409354357179,1,1.4
11469250004.0563,1.06337735950416,0.999999999999999,1.4
11469343312.7742,1.06268591753807,0.999999999999996,1.4
11469434792.497,1.06200675403412,0.999999999999982,1.4
11469525262.3512,1.06133384650422,0.999999999999924,1.40000000000002
11469615124.8496,1.06066423202405,0.99999999999967,1.40000000000008
11469704579.198,1.0599964436282,0.999999999998585,1.40000000000035
11469793724.9054,1.05932974989308,0.999999999979065,1.40000000000523
11469882632.2546,1.05866363490151,0.999999999895668,1.40000000002608
11469971397.3572,1.05799739087802,0.9999999995444,1.4000000001139
11470060253.6772,1.05732926761097,0.999999998091142,1.40000000047722
11470149139.9289,1.05665972118323,0.999999991958142,1.40000000201046
11470237829.7818,1.05599047560319,0.99999996614172,1.40000000846457
11470326249.1923,1.0553221932548,0.99999985644843,1.40000003588789
11470414381.9551,1.05465542135939,0.999999395180113,1.40000015120497
11470502256.9275,1.0539917103948,0.999997454896428,1.40000063627589
11470589977.4796,1.05333739847641,0.999989481338393,1.4000026296654
11470677976.3784,1.05271643002823,0.999958134424113,1.40001029605493
11470767908.2378,1.05220876319593,0.999854148125741,1.40001813084236
11470866875.2284,1.05191360902961,0.99959117783786,1.40002675276277
11470985635.6171,1.05181076406824,0.999076354966026,1.40015545848073
11471128148.0836,1.05186048444622,0.998349358970224,1.40033720747968
11471299163.0433,1.05191411147722,0.99748391395247,1.40055356873412
11471499044.3129,1.05199289916602,0.996466298836071,1.40080797251322
11471717041.2699,1.0520724587364,0.9953655719434,1.40108315423639
11471942327.3488,1.0521631504547,0.994228040259298,1.40136753715741
11472167582.4742,1.05224278325416,0.993103068171747,1.4016487801793
11472395052.22,1.05237564947272,0.991939367070229,1.40193970545468
11472624726.3738,1.05253964881325,0.990751369372921,1.40223670487901
11472856141.4095,1.05269184840574,0.989568475312257,1.40253242839417
11473089683.9861,1.05289973509927,0.988346708722197,1.40283787004169
11473325087.3804,1.05313514370861,0.987105364671478,1.40314820605437
11473553689.7279,1.0533337900451,0.985924525127006,1.40344341594048
11473774216.8498,1.053574422445,0.984760495595067,1.40373442332347
11473992861.7892,1.05383515798093,0.983598236036152,1.4040249882132
11474210269.5141,1.05405860985152,0.98247006944621,1.40430702986068
11474428792.4822,1.05433808229284,0.981307766819532,1.40459760551735
11474644244.3776,1.05462907801264,0.980157778335196,1.40488510263844
11474856427.7985,1.05488010937632,0.979052200850395,1.40516149700964
11475071228.208,1.05519675639689,0.977900118458166,1.40544951760769
11475288994.5305,1.05552694257872,0.976732128386244,1.40574151512567
11475506422.1968,1.0558198588054,0.975593720737835,1.40602611703778
11475723523.1591,1.05616389608325,0.974431288813431,1.40631672501888
11475937849.4853,1.05650681055133,0.973287155269822,1.40660275840478
11476147164.9667,1.05679999933567,0.972199883510205,1.40687457634468
11476358039.5676,1.0571494747256,0.971077128773459,1.40715526502887
11476569487.3448,1.05750311574064,0.969954580236173,1.40743590216319
11476777208.3617,1.05787317085544,0.968843377814623,1.40771370276858
11476985181.4586,1.05815714791066,0.967787062704552,1.4079777815461
11477197963.8246,1.0585244470519,0.966665793040613,1.40825809896208
11477414749.8968,1.05891324790378,0.965520138848724,1.40854451251005
11477629716.9091,1.05929333043908,0.964392574753499,1.40882640353386
11477842574.981,1.05969229859072,0.963267956291393,1.40910755814939
11478056674.4203,1.06003320475398,0.962177178348312,1.40938025263516
11478270316.3433,1.06042281157154,0.961064851262629,1.40965833440658
11478483332.4243,1.06083078024593,0.959949502891199,1.40993717149944
11478698300.7414,1.06121453034156,0.958845223962153,1.4102132412317
11478915845.4585,1.06164325071806,0.957709531853746,1.4104971642588
11479132645.0696,1.06200920841197,0.956618151080846,1.41077000945202
11479349891.8766,1.06243219179094,0.95549717830053,1.4110502526471
11479570281.4696,1.06288447702849,0.954351993331757,1.4113365488893
11479790050.4573,1.0632313711354,0.953274588945374,1.41160589998589
11480011432.6319,1.06367879289908,0.952138485457413,1.41188992585788
11480239425.428,1.06414929232149,0.950968457150929,1.4121824329345
11480469657.8628,1.06462463342695,0.949792477854568,1.41247642775859
11480695945.2562,1.06510157854317,0.948636649007547,1.41276538497035
11480917971.9769,1.06545582968258,0.947571559906223,1.41303165724568
11481143060.8069,1.06592407115299,0.946435555909465,1.41331565824487
11481373671.5556,1.06642700350171,0.945264229578232,1.41360848982768
11481604409.4896,1.06692114541021,0.944102870313625,1.41389882964383
11481833442.8611,1.06741613647714,0.942953019069861,1.41418629245477
11482062086.8996,1.06783572122856,0.941851621491064,1.41446164184947
11482293496.0593,1.06833675896419,0.940699937612398,1.41474956281914
11482524022.6253,1.06884566603359,0.939552646251775,1.41503638565929
11482752150.3703,1.06935888847828,0.938417293413165,1.41532022386894
11482978886.6225,1.06982922150524,0.937315733121644,1.41559561394182
11483205359.7161,1.0702467346963,0.936248780726726,1.41586235204055
11483434064.5559,1.07076086845858,0.93512591901877,1.41614306746754
11483663481.1256,1.07128612817836,0.933999562962897,1.41642465648151
11483889948.5149,1.07180859045574,0.932890617165638,1.41670189293083
11484111725.5937,1.07227490946952,0.931833804407606,1.41696609612033
11484333416.6324,1.07279317794695,0.930754046888962,1.4172360355
11484556739.7616,1.07322141644162,0.929721220386272,1.41749424212567
11484782997.7752,1.07374296963861,0.928632602455085,1.41776639660846
11485008259.207,1.0742712447402,0.927548779478098,1.41803735235271
11485231188.7822,1.07481332185154,0.926470686068691,1.41830687570506
11485454410.9427,1.07524521432449,0.925454404746172,1.41856094603569
11485679085.5653,1.07577300016124,0.924386811896483,1.41882784424811
11485907375.0618,1.0763237043187,0.923299233898586,1.41909973874759
11486134739.7029,1.07688808577152,0.92221252672862,1.41937141554008
11486362995.6189,1.07733739574482,0.921187529030135,1.4196276649647
11486596395.4478,1.07789442752735,0.920093148672262,1.41990126005417
11486830902.275,1.07846357154108,0.918993577748846,1.42017615278502
11487063039.0367,1.079051122301,0.91789748860667,1.42045017507057
11487294029.8092,1.0795063310661,0.916878335756276,1.42070496328317
11487527426.8222,1.08007221937076,0.915798466688741,1.42097493055005
11487763931.7969,1.08066211840728,0.91470063116925,1.42124938942992
11487998109.453,1.08126232669981,0.913610205937046,1.42152199573797
11488230884.1486,1.08172618918328,0.912598680808366,1.42177487702014
11488470431.6365,1.08232210513507,0.911501932154228,1.42204906418368
11488714211.7792,1.0829384779521,0.910385804635528,1.42232809606335
11488956394.6662,1.08357647630454,0.909269079853152,1.42260727725895
11489198329.8629,1.08406795856085,0.90823191683375,1.4228665680138
11489445781.397,1.08468987221954,0.907115885671439,1.42314557580438
11489694417.7874,1.08532498558912,0.90599451068869,1.42342591955006
11489936436.7077,1.08597241466902,0.904893350172147,1.4237012096792
11490177473.7173,1.0864605177923,0.903879413318381,1.42395469389264
11490424315.9605,1.08708629234302,0.902783049440722,1.42422878486205
11490673494.4645,1.08773938671829,0.901670724868224,1.42450686600518
11490919541.2173,1.0883943225962,0.900572380329445,1.42478145213987
11491164869.1846,1.0889776492716,0.899516356421663,1.42504545811682
11491409981.3589,1.08962367096945,0.898434884027679,1.42531582621532
11491654455.289,1.09019878791673,0.897394751106521,1.42557585944561
11491902717.7493,1.09086797798132,0.896301618363037,1.42584914263148
11492157716.6875,1.09139445521571,0.895261919347336,1.4261090673854
11492419534.0915,1.09208814998843,0.894124998052158,1.4263932977092
11492686263.1368,1.09281461190475,0.892962665854236,1.42668388075868
11492952767.0553,1.09355196578899,0.891801314697056,1.42697421854797
11493218494.6825,1.09409801463039,0.89073938743424,1.42723970036368
11493485456.7356,1.09480823770623,0.889600030145863,1.42752453968577
11493750525.1972,1.09554003793208,0.888461348083045,1.42780921020147
11494011402.2545,1.096261634754,0.887345201667548,1.42808824680535
11494267189.547,1.096775748799,0.88634723069304,1.42833773954898
11494525087.6084,1.09747068764304,0.885261911033191,1.42860906946394
11494790059.2951,1.09821582830993,0.884137219081895,1.42889024245176
11495052722.8387,1.09894720648139,0.883030844477127,1.42916683610295
11495310556.5768,1.09967560017612,0.881944813670146,1.4294383438047
11495568398.432,1.1002943970698,0.880914613360136,1.4296958938822
11495829167.9097,1.10101394389011,0.879833644653965,1.42996613605874
11496089898.8248,1.10164507552124,0.878798502520596,1.43022492159209
11496351328.0264,1.10237183647244,0.877721666289902,1.43049413064976
11496614392.1758,1.1029006852477,0.876736049860817,1.43074053475703
11496885785.2464,1.10358780179943,0.875658360361534,1.43100995713185
11497163946.5375,1.10444421852743,0.874489327059922,1.43130221545725
11497431904.7914,1.10522166267027,0.873390152016876,1.43157700921802
11497693635.134,1.1059790455538,0.872322224430371,1.43184399111464
11497961078.3762,1.10680350947766,0.871312482715552,1.43186733323123
11498236660.4132,1.10746384859092,0.870352854688866,1.43189138569181
11498523164.5129,1.10814079664485,0.86936274154912,1.43191639294355
11498819953.3723,1.10897804835701,0.868285803113543,1.43194229789125
11499119238.9735,1.10985435796337,0.867191256628803,1.43196842239924
11499415607.3708,1.11044664628462,0.866222922392561,1.43199429226577
11499719185.1249,1.11128721192313,0.865140590517071,1.43202079143389
11500031225.6301,1.11218135772682,0.864020581403877,1.43204803287287
11500334650.6225,1.11306218090613,0.862931496009645,1.43207452216923
11500633666.7293,1.11364074046049,0.861978045591037,1.43210062656561
11500945848.048,1.11450495659033,0.860882757970835,1.43212788029775
11501265461.9547,1.11542815376464,0.859750845753822,1.43215578676142
11501576061.5687,1.11632224073084,0.858656714020634,1.43218290615976
11501879461.3745,1.11720670607086,0.857587944645853,1.4322093969209
11502180690.9459,1.11793842836514,0.856588653588633,1.43223569819227
11502483897.1084,1.11880782620833,0.855534520693737,1.43226217204583
11502786228.1852,1.11937748236731,0.854603849865261,1.43228857141067
11503094315.3508,1.12024713158929,0.853546036592993,1.43231547339365
11503406753.8266,1.12117146106181,0.852461127235445,1.43234275944712
11503712982.8446,1.12207478959066,0.851403142841446,1.43236950321273
11504020178.5604,1.12297586324234,0.850348067481677,1.43239633140253
11504328787.8189,1.12372026760847,0.849354405689774,1.43242328304064
11504643221.6752,1.12462698971187,0.848288832418999,1.43245074335582
11504962409.1605,1.12558172794076,0.84719841825806,1.43247862101903
11505275433.6873,1.1261543672521,0.846272520206448,1.43250596041277
11505595857.9175,1.12705912545593,0.845206585958865,1.43253394609264
11505923938.06,1.12803365329051,0.84410136291227,1.43256260516395
11506241759.1697,1.12897448670117,0.843036383056114,1.43259036806902
11506553707.0855,1.12990911618485,0.841991083557886,1.43261761792785
11506863524.5097,1.13065476885428,0.841025900344832,1.43264468167999
11507182117.9846,1.1315812199914,0.839977051434104,1.43267251205415
11507512033.3356,1.13259130214684,0.838876361136203,1.43270133393469
11507840164.2312,1.13317724473575,0.837942738423794,1.43272999992264
11508175164.2937,1.13412676594489,0.83686200338366,1.43275926601091
11508513744.6312,1.13514773532416,0.83575149189553,1.43278885021449
11508843473.15,1.13616485273126,0.834666122428551,1.4328176609709
11509167247.5406,1.13716914673137,0.833602728445627,1.43284595147223
11509484777.9901,1.13792942804055,0.832646834379928,1.43287369639544
11509803168.2122,1.1388671702461,0.831627437985398,1.43290151644318
11510125739.7354,1.1394123257416,0.83074712992003,1.43292970450346
11510465660.7092,1.14040197581503,0.829670903751492,1.43295940865342
11510818385.0641,1.14149892556793,0.828533347351302,1.4329902376975
11511161557.2204,1.14256252197944,0.827432742419862,1.43302023185408
11511500005.0738,1.14359919125014,0.826356341511169,1.43304981309407
11511834538.2899,1.14463611542524,0.82529239073072,1.43307905218437
11512168254.1702,1.14542713140256,0.824323029162604,1.43310821983736
11512509430.7535,1.14644730877441,0.823259832536188,1.43313803957558
11512853771.2605,1.14752528419664,0.822173930699841,1.43316813896656
11513189600.5489,1.14831310784735,0.8212133310497,1.43319749437741
11513528339.8192,1.14933067849203,0.820168698463616,1.43322710415474
11513878113.1661,1.15016494424931,0.819171300000964,1.43325768169521
11514232723.6123,1.15124026884629,0.818082833274517,1.43328868209981
11514583196.6379,1.1523399329798,0.816998606631043,1.43331932417157
11514923187.485,1.15314343072654,0.816043812400293,1.43334904978003
11515271039.1779,1.15419837679348,0.814988929990058,1.43337946266707
11515626750.3396,1.15533045653053,0.813896074827673,1.4334105662236
11515977179.948,1.15587082924795,0.81302451996141,1.43344120795855
11516342558.0885,1.15694149061849,0.81194244117503,1.43347315680039
11516714032.8494,1.15812221500113,0.810815044184432,1.43350564639287
11517072656.4171,1.15926899586443,0.809729023906158,1.43353701200582
11517425628.0617,1.16038634909239,0.808668573234439,1.43356788329535
11517772330.8425,1.16149644057567,0.807626956429281,1.43359820630313
11518119933.3363,1.16230393015631,0.80669155579435,1.4336286080008
11518483246.4252,1.16341888687012,0.805624984256481,1.43366038376446
11518859520.0092,1.16463129424129,0.804505447488362,1.43369329715065
11519227137.0327,1.16549304192032,0.803526018906669,1.43372545333057
11519596981.1821,1.16663220035918,0.802452332885443,1.43375780432156
11519974528.7288,1.16786660651813,0.801336855010139,1.43379083335718
11520344848.4646,1.16839536896793,0.800477001765938,1.4338232300814
11520729562.6962,1.16953707525125,0.79938791510305,1.43385688608094
11521124948.4301,1.1708228557526,0.798235925714181,1.4338914848725
11521499006.5303,1.17206495200363,0.797142412837575,1.43392421735914
11521859625.4674,1.1732453517297,0.796098390857487,1.43395577383266
11522217441.2516,1.1744295705517,0.795062484239294,1.4339870850123
11522569069.2627,1.1752176100539,0.794172766854423,1.43401785472205
11522929158.7922,1.17633494499678,0.793162640353892,1.43404936486901
11523302387.1323,1.17755961105325,0.792098081693907,1.43408202932415
11523672443.3191,1.17840200625763,0.791168825340463,1.43411441615661
11524053939.583,1.17959801206437,0.79010744566464,1.43414780420962
11524448156.9372,1.18089818661687,0.788994472762349,1.43418231056626
11524837465.7152,1.18179647065137,0.788025398146239,1.43421638726886
11525235296.2047,1.18305236829487,0.78692961837623,1.43425120988793
11525637008.8792,1.18437970009176,0.785808952960096,1.43428637755694
11526028716.9827,1.18527177879828,0.784850374044697,1.43432066938243
11526429592.8301,1.18654376006278,0.783758060570167,1.43435576379196
11526832323.2721,1.18788085498865,0.782646612574771,1.43439102597319
11527217189.3403,1.18874803313245,0.781719930616387,1.43442472398961
11527611300.8053,1.19000185101754,0.780658352118134,1.4344592315124
11528009512.9327,1.1913214205336,0.779573665789299,1.43449410358419
11528393198.2383,1.19262010062865,0.778524485286575,1.43452770351902
11528776878.2797,1.19346305270822,0.777623151399046,1.43456130299285
11529178624.273,1.1947402748026,0.776559053554269,1.43459648453093
11529593160.6961,1.19613789264451,0.775440946238823,1.43463279208334
11529994992.1982,1.19702623817703,0.774507372866697,1.43466798686362
11530405664.1937,1.19833767160518,0.773431437466877,1.4347039559466
11530816252.3799,1.19971795435829,0.772339023317493,1.43473992373499
11531204857.1277,1.20055630060236,0.771454176795888,1.43477396576009
11531606196.6999,1.20183970527846,0.770415001559977,1.43480912336397
11532013074.6292,1.20321625216807,0.769342823047522,1.43484477230861
11532410909.4143,1.204577125397,0.768294474446376,1.43487962893074
11532807032.952,1.20541851663741,0.767411822692505,1.43491433562051
11533213036.9423,1.20671721483584,0.766377643520765,1.43494990799428
11533629493.9112,1.20813662770271,0.765294911467691,1.4349864027608
11534035865.14,1.20900769580208,0.764398458685684,1.43502201369837
11534450712.6247,1.21035289268413,0.763349174843253,1.43505836742332
11534870748.7816,1.21179007604332,0.762268789261387,1.43509518262891
11535277809.6034,1.2132096416388,0.76121837683515,1.43513086057616
11535676824.847,1.21349438877402,0.760523825188207,1.43516583334693
11536117465.4732,1.21481683116434,0.75945843978693,1.435204454487
11536587159.2409,1.21644075782285,0.758264277159265,1.43524563794774
11537021254.2634,1.21794456698447,0.757165059589468,1.43528370005664
11537433724.1314,1.21936606143275,0.75612746589963,1.43531986603924
11537839594.4115,1.22075523819762,0.755113663276873,1.43535545335999
11538241799.6368,1.22214628812899,0.754109015407058,1.43539071932317
11538638367.0232,1.22292263168487,0.753296474200785,1.43542549095211
11539058121.4307,1.22427671082839,0.752284190657933,1.43546229565417
11539501350.8219,1.22580779306686,0.751190472222365,1.43550116657762
11539931892.1796,1.22731161131824,0.750128062938311,1.43553892476897
11540345786.522,1.22814692872155,0.749287348309121,1.43557522302812
11540772986.0342,1.22954116152739,0.748269490552664,1.43561268814184
11541214382.3516,1.23108232607971,0.74719347910726,1.43565140641458
11541644652.3539,1.23260104301409,0.746144590775731,1.43568914871247
11542061930.5445,1.23341703504648,0.745319021935695,1.43572575139845
11542496392.9113,1.2348338161948,0.744301176230421,1.43576386144095
11542951297.019,1.23643019083204,0.743208075611547,1.43580377323649
11543392557.6668,1.23730709728906,0.742342247619201,1.43584248799958
11543836783.3592,1.23876588515661,0.741311486523942,1.43588146290597
11544278854.1852,1.24032672534417,0.740259544430149,1.43592025739455
11544705966.3139,1.2418376146216,0.739246866292015,1.4359577391636
11545127592.7768,1.24336076605192,0.738242635252666,1.43599473953106
11545549144.4208,1.24345345575138,0.737640709954101,1.43603173333268
11546029976.3404,1.24488341747427,0.736588070774509,1.43607392935043
11546549678.6535,1.24672414205536,0.73537390338498,1.43611955777783
11547036584.6773,1.2484695586409,0.734236357137934,1.43616230678168
11547510329.1245,1.25015593511902,0.733138134938478,1.43620390023545
11547966465.9163,1.25176460388665,0.732089729086058,1.43624394778573
11548404949.2094,1.25330788626743,0.731087202307205,1.43628244540758
11548837549.8957,1.25407211762389,0.730308427155383,1.43632042655281
11549297438.1644,1.25558148005204,0.729294332238194,1.43636080347239
11549771318.774,1.25726686898025,0.72821881157067,1.43640241911309
11550218950.9014,1.25887601452435,0.727202864526681,1.43644172964281
11550659525.9075,1.26046708557218,0.726205312294142,1.43648042042439
11551098709.8897,1.26122496829523,0.725436685443873,1.43651898904788
11551564157.1225,1.26276249396876,0.724428809918334,1.43655986407932
11552051356.4691,1.26451061309915,0.723341581548361,1.43660266022344
11552522315.4113,1.26621887718192,0.722290595074939,1.43664402979202
11552980992.5918,1.267019897706,0.721499474274391,1.43668432051669
11553463660.2723,1.26862530781775,0.720468883988941,1.43672671859415
11553973226.3785,1.27045515870764,0.719350356323317,1.4367714912192
11554466849.216,1.27224764437534,0.718266825073102,1.43681486300151
11554947468.2276,1.27308577719112,0.717453208815755,1.43685709221289
11555452839.2142,1.27477982600965,0.716389350893216,1.43690149623708
11555973438.5378,1.27665814093188,0.715264032972071,1.43694725067359
11556462466.8551,1.27850368396644,0.714191111504727,1.43699023039734
11556928829.9764,1.27931057924771,0.713417771778032,1.4370312181222
11557420754.051,1.28097928706921,0.712394980506086,1.43707445234829
11557928471.7353,1.28285253951286,0.711305518605889,1.43711908714532
11558416825.3208,1.28465232980992,0.710263059005032,1.43716201959352
11558893239.3317,1.28642630206004,0.709246086110288,1.4372039024023
11559358659.9538,1.28715497989033,0.708511086813351,1.43724481875337
11559860168.8421,1.28882078422319,0.707499323108579,1.43728890771885
